"estacion","nombre","latitud","longitud"
"LAGLORIA","La Gloria, Ver. INIFAP*",19.364722,-96.425556
"LAGOZUMPANGO","Lago de Zumpango, Méx. SMN*",19.761667,-99.106944
"LAGRANDE","La Grande, Méx. SGT*",19.578889,-98.917222
"LAGRANJADR","La Granja, Dgo. INIFAP*",24.533611,-103.861389
"LAGRANJAVC","La Granja, Ver. INIFAP*",18.381389,-96.240556
"LAGSANJULIAN","Laguna San Julian, Tab. SGT*",18.037222,-92.807778
"LAGUNA","La Laguna, Hgo. FENIX*",20.135833,-98.128333
"LAGUNABLANCA","Laguna Blanca, Camp. INIFAP*",18.1325,-91.774444
"LAGUNADEMAHAUAL","Laguna de Mahaual, Ver. INIFAP*",18.658333,-95.299167
"LAGUNADESANCHEZ","Laguna de Sánchez, N.L. INIFAP*",25.335,-100.258056
"LAGUNASGT","La Laguna, Hgo. SGT*",20.136111,-98.128889
"LAGUNILLA","Lagunilla, Ver. INIFAP*",18.909167,-97.055
"LAHACIENDA","La Hacienda, Gto. INIFAP*",21.020556,-101.443333
"LAHERRADURA","La Herradura, Tamps. INIFAP*",22.679444,-99.022222
"LAHERRADURAINIF","La Herradura, S.L.P. INIFAP*",23.016667,-101.73
"LAHINCADA","La Hincada, S.L.P. INIFAP*",22.213056,-99.235556
"LAHORQUETA","La Horqueta, Gro. Protección Civil*",16.755833,-99.574722
"LAHUERTA50","La Huerta 50001, Jal. INIFAP*",19.518889,-104.538889
"LAHUERTA99","La Huerta 998413, Jal. INIFAP*",19.518889,-104.538889
"LAILUSION","La Ilusión, Yuc. INIFAP*",20.248611,-89.323889
"LAILUSIONCP","La Ilusion, Chis. INIFAP*",17.54,-92.216944
"LAISLETA","La Isleta, Ver. INIFAP*",19.381944,-96.9025
"LAJARRITA","La Jarrita, Tamps. INIFAP*",22.905833,-98.563056
"LAJOYA","La Joya, Cd. de Méx. UNAM*",19.281667,-99.167778
"LAJUNTA","La Junta, Chih. INIFAP*",28.469444,-107.38
"LALAG","Los Alamitos, Ags.",21.7325,-102.713333
"LALAGARTERA","La Lagartera, Tab. SGT*",17.86,-93.01
"LALAGUNA","La Laguna, Méx. INIFAP*",19.915278,-99.885556
"LALAGUNACP","La Laguna, Chih. INIFAP*",27.023889,-105.68
"LALAGUNITA","La Lagunita, Ags. INIFAP*",21.780278,-102.128056
"LALEONA","La Leona, N.L. INIFAP*",25.3525,-99.197222
"LALIMA","La Lima, INIFAP*",15.433056,-87.927778
"LALLAVE","La Llave, Qro. INIFAP*",20.765,-100.001944
"LALMX","La Loma, Méx.",20.05,-99.787222
"LALOMA","La Loma, Jal. INIFAP*",20.099167,-103.408056
"LALOMAINIF","San Luis la Loma, Gro. INIFAP*",17.255556,-100.96
"LALSL","La Lajilla, S.L.P.",22.243333,-99.035278
"LALUGARDA","La Lugarda, S.L.P. INIFAP*",21.939444,-101.34
"LALUPITA","La Lupita, Tab. SGT*",17.95,-92.92
"LAMAGDALENA","La Magdalena, Mich. INIFAP*",19.216944,-101.480278
"LAMBN","La Misión, B.C.",32.101944,-116.811111
"LAMESADR","La Mesa, Dgo. INIFAP*",24.682778,-104.628333
"LAMESAPB","La Mesa, Pue. INIFAP*",18.805556,-98.321944
"LAMESITA","La Mesita, Jal. INIFAP*",21.261667,-102.791944
"LAMEZCALERA","La Mezcalera, Jal. INIFAP*",19.810556,-103.485833
"LAMINAGJ","La Mina, Gto. INIFAP*",21.043889,-100.625556
"LAMINAOX","La Mina, Oax. INIFAP*",17.977778,-96.108889
"LAMIRINDA","La Mirinda, Ags. INIFAP*",22.247222,-102.25
"LAMISION","La Misión, B.C. INIFAP*",32.101944,-116.86
"LAMISIONSO","La Misión Cesave, Son. INIFAP*",30.385,-108.915
"LAMORA","La Mora, Mor. INIFAP*",18.571667,-99.124167
"LANDR","Los Ángeles, Dgo.",0,0
"LANHD","Los Ángeles, Hgo.",20.231667,-98.638889
"LANMC","Los Ángeles, Mich.",20.248889,-101.626667
"LANORIACA","La Noria, Camp. INIFAP*",19.480278,-90.666389
"LANORIAPB","La Noria, Pue. INIFAP*",19.425278,-97.628611
"LANORTENA","La Norteña, Chis. INIFAP*",14.759722,-92.386111
"LANOVILLADA","La Novillada, Chih. INIFAP*",30.163056,-106.401944
"LANVC","Las Ánimas, Ver.",19.5,-96.895833
"LAOAXAQUITA","La Oaxaquita, Camp. INIFAP*",19.756667,-90.471667
"LAPALMA","La Palma, Mich. SGT*",20.146667,-102.753333
"LAPAROTA","La Parota, Mich. INIFAP*",19.207222,-101.901111
"LAPAZmar","La Paz, B.C.S. SEMAR*",24.098611,-110.372222
"LAPAZob","Observatorio de La Paz, B.C.S. SMN*",24.116667,-110.316667
"LAPENITA","La Peñita, Tamps. INIFAP*",25.2,-98.206944
"LAPERSEVERANCIA","La Perseverancia, Son. INIFAP*",28.828333,-111.545278
"LAPESCAmar","La Pesca, Tamps. SEMAR*",23.794167,-97.773056
"LAPIEDAD","La Piedad, Mich. SGT*",20.376667,-102.013889
"LAPOSTAAG","La Posta, Ags. INIFAP*",21.972778,-102.362778
"LAPOSTAII","La Posta 2, Ags. INIFAP*",21.97,-102.3825
"LAPOSTAVC","La Posta, Ver. INIFAP*",19.015,-96.138889
"LAPOSTAVC2","La Posta 2, Ver. INIFAP*",19.319444,-96.328889
"LAPRIMAVERA","La Primavera, Jal. SMN*",20.676389,-103.644167
"LAPROVIDENCIAMX","La Providencia, Méx. INIFAP*",19.139444,-99.611944
"LAPROVIDENCIAVC","La Providencia, Ver. INIFAP*",18.515278,-95.461111
"LAPURISIMADR","La Purísima, Dgo. INIFAP*",25.389167,-104.201389
"LAPURISIMAGJ","La Purísima, Gto. SGT*",20.861944,-101.286111
"LAPURISIMASL","La Purísima, S.L.P. INIFAP*",22.089444,-101.207778
"LAQUEBRADORA","Rebombeo La Quebradora Santa Cruz Meyehualco, Cd. de Méx. SACMEX*",19.345,-99.020556
"LAREDOC","Laredo C, Tamps. CILA*",27.501389,-99.503611
"LAREDOU","Laredo Río Bravo, Tamps. CILA*",27.483333,-99.5
"LAREPRESA","La Represa, Ver. INIFAP*",18.960278,-96.589722
"LARJL","Charco Largo, Jal.",21.715833,-102.630833
"LARRAINZAR","Larrainzar, Chis. SGT*",16.887778,-92.715556
"LASADJUNTAS","Las Adjuntas, Gto. SGT*",20.673056,-101.8475
"LASADJUNTASGN","Las Adjuntas, S.L.P. SGT*",21.965833,-98.5575
"LASAGRADAFAM","La Sagrada Familia, Yuc. INIFAP*",20.197778,-89.255
"LASALADA","La Salada, Ags. INIFAP*",21.816667,-102.362778
"LASARCINAS","Las Arcinas, Zac. INIFAP*",22.7175,-102.320278
"LASBANDEJAS","Las Bandejas, Chih. *",31.32,-105.97
"LASBAYAS","Las Bayas, Dgo. SGT*",23.711389,-104.785
"LASBAYAS2","Las Bayas 2, Dgo. SGT*",23.711389,-104.785
"LASBRUJAS","Las Brujas, Chih. INIFAP*",27.761111,-106.086944
"LASBURRAS","Las Burras, Chih. SMN*",28.513333,-105.416667
"LASCHOAPAS","Las Choapas, Ver. INIFAP*",17.884722,-94.097778
"LASCRUCES","Las Cruces, Chih. INIFAP*",29.411111,-107.39
"LASCRUCESCFE","Las Cruces, Mich. CFE*",18.816667,-102.114444
"LASCUEVAS","Las Cuevas, B.C.S. INIFAP*",23.524444,-109.668056
"LASDELIAS","Las Delias, Pue. INIFAP*",18.643333,-98.462778
"LASERVILLETA","La Servilleta, Tamps. SGT*",22.852778,-99.120556
"LASESTACAS","Las Estacas, Gto. INIFAP*",20.437222,-101.353889
"LASFLORESCFE","Las Flores, Chis. CFE*",16.692778,-93.560278
"LASFLORESII","Las Flores Dos, Chis. SGT*",16.6925,-93.563333
"LASFLORESIII","Las Flores 3, Chis. SGT*",16.692778,-93.560278
"LASGAVIOTAS","Las Gaviotas Cesave, Son. INIFAP*",29.7,-109.651111
"LASHIGUERAS","Las Higueras, Col. INIFAP*",19.321389,-103.6225
"LASMANZANAS","Las Manzanas, Hgo. INIFAP*",20.870278,-99.216667
"LASMARGARITAS","Las Margaritas, Dgo. INIFAP*",25.073611,-105.194444
"LASMILPILLAS","Las Milpillas, N.L. INIFAP*",26.308333,-100.375833
"LASOMBRA","La Sombra, Chih. INIFAP*",31.256111,-108.014167
"LASPALMAS","Las Palmas, Nay. INIFAP*",21.605,-105.143056
"LASPENITASCODEP","Las Peñitas - CODEPAP, Ver. INIFAP*",18.158333,-96.1175
"LASPIOCHAS","Las Piochas Cesave, Son. INIFAP*",26.836111,-109.685
"LASPOCITAS50","Las Pocitas 50005, B.C.S. INIFAP*",24.393889,-111.105
"LASPOCITAS99","Las Pocitas 998407, B.C.S. INIFAP*",24.393889,-111.105
"LASROSAS","Las Rosas, Hgo. SGT*",20.056667,-99.348333
"LASTATEMITAS","Las Tatemitas, Sin. INIFAP*",25.266111,-108.039722
"LASTINAJASNL","Las Tinajas, N.L. SGT*",25.502222,-100.348611
"LASTORTILLAS","Las Tortillas, Tamps. *",26.816944,-99.548333
"LASTORTILLASC","Las Tortillas Río Salado, Tamps. CILA*",26.816944,-99.548333
"LASVACAS","Las Vacas",29.329167,-100.952778
"LASVACASC","Arroyo de las Vacas en Ciudad Acuna, Coah.",29.329167,-100.954444
"LASVARAS","Las Varas, Nay. INIFAP*",21.191667,-105.147222
"LASVARASINIF","Las Varas, Chih. INIFAP*",28.877778,-107.23
"LASVEGAS","Las Vegas, Dgo.",24.185833,-105.466111
"LASVIGAS","Las Vigas, Gro. Protección Civil*",16.7575,-99.233611
"LATABERNA","La Taberna, Jal. INIFAP*",20.078889,-103.546389
"LATAPATIA","La Tapatía, Ver. INIFAP*",17.526111,-94.931667
"LATAVERA","La Tavera, Mich. INIFAP*",19.067222,-101.548333
"LATEE","La Tee, Q. Roo. INIFAP*",18.533333,-88.526667
"LATERQUEDAD","La Terquedad, S.L.P. INIFAP*",23.045556,-100.492222
"LATIZNADITA","La Tiznadita, Chih. INIFAP*",29.083611,-107.877222
"LATOLTECA","La Tolteca, Jal. INIFAP*",19.644444,-103.390556
"LATORRE","La Torre, Qro. INIFAP*",20.075,-100.098056
"LATRINIDADSLP","La Trinidad, S.L.P. SMN*",21.404444,-99.070833
"LATSO","La Té, Son.",30.786944,-112.873056
"LAUNION","La Unión, Q. Roo. SMN*",17.896944,-88.880278
"LAUNIONGRO","La Unión, Gro. Protección Civil*",17.937778,-101.824444
"LAUNIONINIFAP","La Unión, Son. INIFAP*",26.825,-109.611389
"LAUVC","Lauchapan, Ver.",18.25,-95.35
"LAVENTA","La Venta, Cd. de Méx. SACMEX*",19.333333,-99.310833
"LAVENTANA","La Ventana, Tamps. INIFAP*",25.884444,-97.597222
"LAVENTCFE","La Venta, Qro. CFE*",17.117222,-99.562778
"LAVGJ","Los Lavaderos, Gto.",21.634444,-100.906111
"LAVICTORIAINIF","La Victoria, S.L.P. INIFAP*",23.627778,-101.39
"LAVICTORIAYC","La Victoria, Yuc. INIFAP*",20.312222,-89.386111
"LAVICTORIAZC","La Victoria, Zac. INIFAP*",22.278889,-101.616667
"LAVILLITACFE","La Villita, Mich. CFE*",18.046944,-102.181389
"LAVIRGEN","La Virgen, Méx. OCAVM*",0,0
"LAVTP","Presa derivadora Lavaderos, Tamps.",23.473333,-98.016667
"LAYESCACFE","La Yesca, Jal. CFE*",21.199722,-104.108611
"LAYMX","La Y, Méx.",19.404444,-99.593889
"LAZADEROS","Lazaderos, Chih. *",27.83,-99.91
"LAZAROCARDENAS","Lázaro Cárdenas, Chih. SGT*",28.383889,-105.600556
"LAZBS","San Lázaro, B.C.S.",23.130833,-109.812222
"LB8GJ","Río Laja Bomberos, Gto.",0,0
"LBABS","Los Barriles, B.C.S.",23.680556,-109.697222
"LBCNL","Rodrigo Gómez, N.L.",25.428056,-100.128056
"LBEMX","Los Berros, Méx.",19.383333,-100.075833
"LBLTP","Derivadora Las Blancas, Tamps.",26.408889,-99.233611
"LBQCH","La Boquilla, Chih.",27.544722,-105.414167
"LBRCH","Las Burras, Chih.",28.515,-105.430556
"LBSNL","Las Brisas, N.L.",25.69,-99.45
"LBUZC","Observatorio de Zacatecas, Zac.",22.778889,-102.566944
"LBYDR","Las Bayas, Dgo.",23.516667,-104.75
"LCAAG","Los Caños, Ags.",21.788333,-102.466944
"LCACP","La Cabaña, Chis.",16.75,-92.633333
"LCAMC","La Calera, Mich.",18.429167,-100.997222
"LCANL","La Carrera, N.L.",24.694167,-99.6675
"LCAOX","La Carbonera, Oax.",18.210556,-96.905556
"LCAQR","Lázaro Cárdenas, Q. Roo",18.978889,-88.213333
"LCARDENASINIFAP","Lázaro Cárdenas, Chih. INIFAP*",28.383889,-105.600556
"LCARDENASmar","Lázaro Cárdenas, Mich. SEMAR*",17.939722,-102.183889
"LCAVC","La Cangrejera, Ver.",18.109444,-94.330833
"LCAZC","Lauro G. Caloca, Zac.",22.574722,-102.971944
"LCCMR","La Cuera canal, Mor.",18.683611,-98.948889
"LCDGJ","Río Laja Margen Derecho, Gto.",20.666667,-100.75
"LCDSO","Lázaro Cárdenas, Son.",30.437778,-109.378889
"LCEVC","La Ceibilla, Ver.",18.229722,-95.445278
"LCHACAHUA","Laguna Chacahua, Oax. SMN*",15.966667,-97.688333
"LCHVC","Las Choapas, Ver.",17.908333,-94.091667
"LCHYC","Loché, Yuc.",21.390556,-88.146389
"LCIGJ","Río Laja Margen Izquierdo, Gto.",20.65,-100.744444
"LCIGR","Lázaro Cárdenas, Gro.",16.932222,-99.845556
"LCLGR","La Calera, Gro.",18.418611,-101.003056
"LCLJL","La Colonia, Jal.",20.43,-102.931944
"LCOJL","Laguna Colorada, Jal.",20.756389,-103.989444
"LCOMX","La Comunidad, Méx. OCAVM*",19.531667,-99.186667
"LCRDR","Lázaro Cárdenas, Dgo.",25.594167,-105.015833
"LCRMC","Las Cruces, Mich.",18.767222,-102.115278
"LCRMR","La Cuera río, Mor.",18.683611,-98.948889
"LCRNL","Las Crucitas, N.L.",24.42,-99.72
"LCRSI","La Cruz, Sin.",23.916667,-106.9
"LCRSL","La Calera, S.L.P.",21.7,-99.1
"LCTMC","Lago de Cuitzeo, Mich. SGT*",19.9,-101.075
"LCUAG","Los Cuartos, Ags.",21.986667,-102.33
"LCUMR","La Cuera, Mor.",18.683611,-98.914444
"LCUZC","La Cuña, Zac.",21.239444,-102.935556
"LD2SI","Huites hidrométrica, Sin.",26.904167,-108.35
"LDACM","Laguna de Amela, Col.",18.809167,-103.774167
"LDBJL","La Desembocada, Jal.",20.728611,-105.206667
"LDCGR","Laguna de Coyuca, Gro.",16.958333,-100.018056
"LDCJL","Lago de Chapala, Jal.",20.290556,-103.201667
"LDCSI","Luis Donaldo Colosio, Sin.",26.844722,-108.367778
"LDCVC","Canseco, Ver.",18.415833,-95.118333
"LDEGUADALUPE","Lago de Guadalupe, Méx. SGT*",19.633333,-99.250833
"LDELCONSUELO","Lomas del Consuelo, Chih. INIFAP*",28.328889,-105.468889
"LDELMANTE","Laguna del Mante, S.L.P. SMN*",22.219167,-98.970278
"LDFMC","Laguna del Fresno, Mich.",19.838056,-100.406389
"LDGGR","Las Vigas, Gro.",16.76,-99.235
"LDHMX","Lomas de La Herradura 2, Méx. OCAVM*",19.41,-99.269722
"LDMJL","Lagos de Moreno, Jal.",21.359722,-101.919722
"LDSVC","Loma de Sogotegoyo, Ver.",0,0
"LDTDR","Lerdo de Tejada, Dgo.",0,0
"LDTGR","Laguna de Tuxpan, Gro.",18.363333,-99.503056
"LDYGJ","Laguna de Yuriria, Gto.",20.286944,-101.073056
"LEBARON","Lebaron, Chih. INIFAP*",30.011111,-107.56
"LENGJ","León, Gto.",21.136389,-101.693333
"LEOMX","Leon Guzman, Méx.",19.794167,-100.1
"LEON","Leon, Gto.",21.136111,-101.692222
"LERDO","Lerdo, Ver. INIFAP*",18.638056,-95.518889
"LERNL","Las Enramadas, N.L.",25.497222,-99.527222
"LESCP","La Escalera, Chis.",16.490278,-93.025
"LESMX","Luis Espinoza, Méx.",19.905278,-99.05
"LESNL","La Estrella, N.L.",24.945278,-99.789722
"LESNR","La Estancia, Nay.",22.558333,-105.341667
"LEVQR","Leona Vicario, Q. Roo",20.988333,-87.204444
"LEYVASOLANO","Leyva Solano, Sin. INIFAP*",25.625556,-108.636389
"LFGCL","La Fragua, Coah.",28.82,-100.832222
"LFLCP","Las Flores, Chis.",16.695833,-93.561111
"LFLDR","La Flor, Coah.",25.068056,-103.283889
"LFLZC","La Florida, Zac.",22.686944,-103.603056
"LGIJL","Los Gigantes, Jal.",20.933333,-103.033333
"LGLJL","La Gloria, Jal.",22.068056,-103.396389
"LGLMX","Lago de Guadalupe, Méx.",19.627778,-99.252778
"LGRVC","Loma Grande, Ver.",18.922778,-97.231944
"LGVGJ","Presa la Gavia, Gto.",20.398333,-100.883611
"LHGVC","La Laguna de Hidalgotitlán, Ver.",17.771667,-94.655556
"LHRDR","La Huerta, Dgo.",25.35,-106.7
"LIBERTAD","Libertad, Tab. INIFAP*",18.128889,-93.359444
"LIBPB","Libres, Pue.",19.457222,-97.691111
"LIBVC","Libertad, Ver.",20.051944,-96.978333
"LIMCM","La Limonera, Col.",19.226389,-103.56
"LIMGR","El Limón, Gro.",17.657222,-101.560556
"LIMONDELOSRAMOS","El Limón de los Ramos, Sin. INIFAP*",24.881111,-107.4925
"LIMQR","Limones, Q. Roo",19.021944,-88.110833
"LIMSL","San José de Limón, S.L.P.",22.021944,-98.636389
"LINDAVISTA","Planta de bombeo Lindavista, Cd. de Méx. SACMEX*",19.489722,-99.120833
"LISZC","Liberalismo Social, Zac.",21.649444,-102.902778
"LIVCP","Livingstone, Chis.",16.579167,-91.683333
"LJIGJ","Las Jícamas, Gto.",20.276111,-101.358889
"LJNCH","La Junta, Chih.",28.754167,-107.980556
"LJSCH","Las Lajas, Chih.",29.88,-107.025833
"LJTCH","Lajitas, Chih.",26.6,-107.8
"LKAQR","Laguna Kana, Q. Roo",19.501389,-88.397778
"LLAHD","La Laguna, Hgo.",20.135556,-98.128333
"LLAQT","La Llave, Qro.",20.461944,-99.994722
"LLAVC","La Lana, Ver.",17.556944,-95.5875
"LLBZC","Llano Blanco, Zac.",22.996944,-102.660556
"LLJGR","La Laja, Gro.",16.9,-99.9
"LLNCH","Ing. Luis L. León, Chih.",28.984444,-105.28
"LLOMX","La Loma, Méx.",19.288333,-99.556667
"LMAGDALENASOLTE","La Magdalena Soltepec, Tlax. INIFAP*",19.5775,-98.3125
"LMDGJ","Brazo derecho de Lomo de Toro, Gto.",20.296667,-101.021111
"LMEPB","La Mesa, Pue.",20.2125,-97.984722
"LMIGJ","Brazo izquierdo de Lomo de Toro, Gto.",20.281667,-101.026111
"LMIVC","Las Minas, Ver.",19.690833,-97.146111
"LMONTEBELLO","Lagunas de Montebello, Chis. SMN*",16.114444,-91.73
"LMORENOob","Observatorio de Lagos de Moreno, Jal. SMN*",21.348333,-101.941944
"LMOZC","Luis Moya, Zac.",22.438611,-102.251667
"LMRGR","La Mira, Gro.",16.855,-99.918889
"LMTGJ","Lomo de Toro, Gto.",20.3,-101
"LMTHD","Metztitlán, Hgo.",20.591667,-98.757222
"LMUSL","La Muñeca, S.L.P.",0,0
"LNDSO","Lindero, Son.",26.878611,-109.710833
"LNGAG","Los Negritos, Ags.",21.870278,-102.349167
"LNRDR","Los Naranjos, Dgo.",24.613056,-103.306944
"LNTBN","Lindero Norte, B.C.",0,0
"LOBAG","Las Loberas, Ags.",21.891111,-102.622778
"LOBTP","La Loba, Tamps.",24.357222,-98.62
"LOBZC","Manuel Felgueres, Zac.",22.845278,-103.382778
"LOFVC","Loma Fina, Ver.",19.261389,-96.411111
"LOLEYTA","Loleyta, Son. REMAS*",30.834722,-112.784444
"LOLMC","Los Olivos, Mich.",19.210833,-102.865556
"LOLNL","Loma Larga, N.L.",26.258056,-99.541667
"LOMA","La Loma, Son. REMAS*",30.607222,-111.405
"LOMAANGOSTA","Loma Angosta, Ver. INIFAP*",18.781944,-96.6575
"LOMABONITA","Loma Bonita, Oax. INIFAP*",17.981389,-95.849444
"LOMADEPICHONES","Loma de Pichones, Ver. INIFAP*",18.626944,-96.230833
"LOMADEPIEDRA","Loma de Piedra, Jal. INIFAP*",20.590278,-102.552778
"LOMAGRANDE","Loma Grande, Ver. SMN*",18.925278,-97.236944
"LOMAJUAREZ","Loma de Juárez, Méx. INIFAP*",19.422222,-100.08
"LOMALINDA","Loma Linda, Chih. INIFAP*",28.227778,-105.54
"LOMAVERDE","Loma Verde, Chih. INIFAP*",28.438056,-106.562222
"LOMHD","La Loma, Hgo.",20.215278,-99.696944
"LOMODETORO","Lomo de Toro, Gto. *",20.3,-101
"LOMOX","La Loma, Oax.",17.696111,-97.480278
"LOPEZARIAS","López Arias, Ver. INIFAP*",18.353611,-95.950278
"LOPEZMATEOS","Planta de bombeo López Mateos, Cd. de Méx. SACMEX*",19.420833,-99.069167
"LORENZOgp","San Lorenzo, Gto. INIFAP*",20.048333,-100.756667
"LORETO","Loreto, Zac. INIFAP*",22.278611,-102.001111
"LORETOob","Observatorio de Loreto, B.C.S. SMN*",26.011389,-111.35
"LORZC","Loreto, Zac.",22.264722,-101.985556
"LOSAGAVES","Los Agaves, Tab. SGT*",17.75,-92.92
"LOSAGUILARES","Los Aguilares, Gto. INIFAP*",20.579444,-101.066667
"LOSALDAMA","Los Aldama, N.L. SGT*",26.023611,-99.195833
"LOSALHELIES","Los Alhelíes, Tamps. INIFAP*",25.911389,-97.746667
"LOSANGELES","Los Ángeles, Tamps. INIFAP*",26.378333,-98.985278
"LOSCIENES","Los Cienes, Chih. INIFAP*",28.771667,-104.531389
"LOSEBANOS","Los Abanos, Tamps. INIFAP*",25.385278,-97.796389
"LosEbanosC","Los Ebanos cerca Díaz Ordaz, Tamps. CILA*",26.2375,-98.5625
"LOSEBANOSU","Los Ébanos Río Bravo, Tamps. CILA*",26.216667,-98.566667
"LOSENCINOS","Los Encinos, Ver. INIFAP*",18.848056,-96.971389
"LOSFRESNOS","Los Fresnos, Jal. INIFAP*",20.546111,-102.6025
"LOSGAVILANES","Los Gavilanes, Ags. INIFAP*",21.77,-102.458889
"LosHerrera","Los Herrera, N.L. SGT*",25.898333,-99.401389
"LOSHULES","Los Hules, Ver. SGT*",21.194444,-98.287222
"LOSIDOLOS","Los Ídolos, Tab. SGT*",18.29,-92.65
"LOSLAURELES","Los Laureles, Yuc. INIFAP*",21.211667,-87.788333
"LOSMARCOS","Los Marcos, Ver. INIFAP*",21.689444,-98.546667
"LOSMONJES","Los Monjes, Pue. INIFAP*",18.700833,-98.501944
"LOSNOGALES","Los Nogales, Tamps. SGT*",23.374444,-99.395556
"LOSPALILLOSCFE","Los Palillos, Mich. CFE*",19.539444,-102.535
"LOSPINOSAG","Los Pinos, Ags. INIFAP*",22.320278,-102.225
"LOSPINOSJL","Los Pinos, Jal. INIFAP*",19.448611,-104.420833
"LOSPOZOS","Los Pozos, Sin. INIFAP*",23.024722,-106.179444
"LOSQUINTOS","Los Quintos, S.L.P. INIFAP*",23.711667,-101.0425
"LOSRAYONES","Los Rayones, N.L. INIFAP*",25.013889,-100.07
"LOSREYES","Los Reyes, Méx. UNAM*",19.357778,-98.978611
"LOSREYESSGT","Los Reyes, Pue. SGT*",20.173889,-98.131667
"LOSSALADOS","Los Salados, Tamps. *",27.063333,-99.503056
"LOSSERGIOS","Los Sergios, Chis. INIFAP*",16.072222,-93.797778
"LOSTECOLOTES","Los Tecolotes, Gto. INIFAP*",20.433611,-100.600278
"LOSZAPOTES","Los Zapotes, Mich. INIFAP*",19.7875,-102.634167
"LOUISIANA","Louisiana, Sin. INIFAP*",25.782222,-109.095
"LP1GJ","Riego Laja pérdidas del DR085 de Allende a Soria, Gto.",0,0
"LP2GJ","Riego Laja pérdidas del DR085 de Soria a Guadalupe, Gto.",0,0
"LPAAG","Los Palillos, Ags.",21.986944,-102.625833
"LPAMC","La Palma, Mich.",20.146667,-102.751389
"LPASI","Laguna de los Patos, Sin.",24.066667,-106.7
"LPDMC","La Piedad, Mich.",20.354444,-102.004444
"LPEVC","Las Perlas, Ver.",17.416667,-94.916667
"LPIOX","Las Pilas, Oax.",16.4,-95.3
"LPNMC","Los Panches, Mich.",18.848611,-102.133333
"LPRCL","La Presa, Coah.",25.780278,-101
"LPSCM","La Posta, Col.",19.223333,-103.725278
"LPSMC","La Pastoría, Mich.",18.8,-102.2
"LPTMC","Lago de Pátzcuaro, Mich. SGT*",19.543611,-101.616389
"LPZBS","Observatorio de La Paz, B.C.S.",24.15,-110.366667
"LPZMC","Los Pinzanes, Mich.",18.8,-101.2
"LPZNL","Lampazos, N.L.",27.05,-100.5
"LQMGJ","La Quemada, Gto.",21.324167,-101.107778
"LQMJL","La Quemada, Jal.",20.960556,-104.049444
"LREHD","Los Reyes, Hgo.",20.174722,-98.131944
"LREZC","Gobernador Leobardo Reynoso, Zac.",23.179722,-103.207778
"LRGNL","Loma Larga, N.L.",26.2,-99.5
"LRMNL","Los Ramones, N.L.",25.695278,-99.623056
"LRNMX","Las Ruinas, Méx.",19.513333,-99.213333
"LROJL","Luis M. Rojas, Jal.",20.704444,-103.264722
"LROZC","Luis de la Rosa Oteiza, Zac.",23.934444,-103.424167
"LRSDR","Las Rusias, Dgo.",24.9,-106
"LRTBS","Observatorio de Loreto, B.C.S.",26.011667,-111.349167
"LSANR","Los Sabinos, Nay.",21.941111,-104.553889
"LSBGR","La Sabana, Gro.",16.9,-99.8
"LSLCH","Luis L. León, Chih.",31.09,-105.61
"LSOTP","La Sonadora, Tamps.",23.961111,-98.6625
"LSRTP","La Servilleta, Tamps.",22.852778,-99.120556
"LSTTP","Las Tortillas, Tamps.",26.82,-99.55
"LTOGJ","Lomo de Toro, Gto. SGT*",20.3,-101.016667
"LTRDR","Las Truchas, Dgo.",24.466667,-106
"LTUZC","Las Tuzas, Zac.",21.381667,-102.869167
"LU4DF","Lumbrera Cuatro Ríos El Moral, Cd. de Méx.",19.377778,-99.066667
"LUISGPEREZ","Luis Gil Pérez, Tab. SGT*",17.963611,-92.963056
"LUISLEON","Luis León, Chih. *",31.087222,-105.608889
"LUNSL","La Unión, S.L.P.",22.1,-98.9
"LV2JL","La Vega 2, Jal.",20.595,-103.846944
"LV5MX","Lomas Verdes 5ta Sección, Méx. OCAVM*",19.516389,-99.274167
"LVAMR","Lorenzo Vázquez, Mor.",18.461389,-99.035556
"LVEDR","Las Vegas, Dgo. SMN*",24.185833,-105.466111
"LVEOX","La Venta, Oax.",16.566667,-94.75
"LVERDEmar","Laguna Verde, Ver. SEMAR*",19.725833,-96.405556
"LVEVC","Laguna Verde, Ver.",19.725,-96.405556
"LVNDF","La Venta, Cd. de Méx.",19.340556,-99.3
"LVRVC","Las Vigas de Ramírez, Ver.",19.65,-97.1
"LYDGJ","Yuriria desfogue del DR011, Gto.",20.216667,-101.133333
"LYRGJ","Riego Laguna de Yuriria del  DR011, Gto.",20.283333,-101.083333
"LZEMPOALA","Lagunas de Zempoala, Mor. SMN*",19.053333,-99.312778
"LZMMX","Laguna de Zumpango, Méx.",19.7875,-99.135833
